ECInstanceId;ECClassId;Element;PrimaryUAID;SubAssetUAID;URL__x0020__Primary__x0020__Asset;URL__x0020__Sub__x0020__Asset;Area;Volume;Length;Height;Layer;Total__x0020__Length
"0x2100000b4437";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd0a","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b443f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd11","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4447";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd18","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b444f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd1f","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4457";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd26","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b445f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd2d","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4467";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd34","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b446f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd3b","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4477";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd42","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b447f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd49","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4487";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd50","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b448f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd57","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4497";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd5e","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b449f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd65","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44a7";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd6c","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44af";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd73","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44b7";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd7a","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44bf";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd81","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44c7";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd88","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44cf";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd8f","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44d7";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd96","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44df";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bd9d","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44e7";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bda4","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44ef";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdab","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44f7";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdb2","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b44ff";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdb9","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4507";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdc0","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b450f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdc7","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4517";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdce","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b451f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdd5","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4527";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bddc","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b452f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bde3","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4537";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdea","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b453f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdf1","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4547";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdf8","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b454f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007bdff","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4557";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007be06","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b455f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007be0d","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4567";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007be14","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b456f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007be1b","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b4577";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007be22","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-434-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-434-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
